userID-businessID,prediction
U608975794-B182589543,4.003061
U021194981-B080859044,4.028432
U464936972-B191768520,3.230390
U485393325-B104492627,4.631600
U967423985-B014207402,4.183827
U317020716-B541949445,4.343696
U580716815-B044828160,4.255643
U165484165-B123839024,4.743042
U777830856-B840246648,4.500261
U530668751-B963207740,4.748455
U767220503-B326697702,4.129879
U883519456-B625633614,4.822927
U523266145-B681999061,4.349906
U400678282-B916303939,4.362247
U145343075-B881473876,3.841760
U116920390-B749055187,4.633748
U810260226-B553903972,2.870329
U013425018-B838884607,4.258872
U636179760-B159974090,4.235559
U424303832-B214047059,3.978447
U206431025-B114859776,4.064668
U751785421-B395514490,4.253312
U964717138-B428665017,3.988341
U886797882-B678539953,3.536519
U367446620-B576049430,3.955220
U658037065-B144551955,4.560646
U170140170-B521306359,4.106286
U067715165-B459909348,4.478626
U574448410-B319921350,4.566615
U155603203-B319088671,4.631000
U048713541-B807965889,4.504163
U285604106-B887575404,3.211797
U077495061-B317791828,3.954762
U710233272-B693305411,5.094117
U251458396-B761779288,4.306581
U176344536-B711672408,4.748773
U481912673-B948109646,4.713371
U415256296-B079032744,4.476162
U057244204-B347481093,3.957344
U290098618-B934998056,4.563405
U248932793-B954448821,4.848344
U570911050-B601420971,4.634208
U844106453-B228522429,3.222566
U137926091-B940881391,4.099996
U217400181-B945076458,4.324412
U758076584-B560553569,4.426028
U106924299-B344062287,3.922148
U330154353-B953039803,4.523098
U211708904-B048541795,3.844650
U978027932-B708880655,4.878091
U248761792-B003547967,4.761746
U488685455-B733317873,4.264237
U481225312-B412519224,4.515738
U874532433-B459182547,4.171856
U309313184-B767067198,4.413417
U422974785-B298757686,3.636218
U331893094-B749485553,4.007092
U834569843-B858978626,4.566354
U751608307-B738314261,4.434071
U883080476-B477413121,3.899821
U724529143-B651775357,4.865829
U376650832-B656608422,4.692060
U867909576-B323970169,4.311396
U167094065-B724771750,4.064656
U838990254-B244586911,3.383118
U488778301-B894245352,4.670645
U547543643-B757564766,4.783486
U655811537-B732544973,3.988813
U806616210-B239841004,4.718025
U294818642-B907940601,4.444396
U753766874-B550397652,4.227579
U226305543-B950032165,4.180117
U515800431-B414647692,4.787389
U245831946-B348554637,4.329833
U445832864-B351671911,4.327991
U974535765-B254796195,4.164570
U745202785-B746646040,4.244729
U836004473-B030144192,4.783158
U153310556-B280225994,4.297280
U243403035-B375893783,3.715792
U791943786-B226464993,4.538327
U077181290-B305916838,3.708623
U996676191-B696399853,4.010400
U353689085-B176750176,4.718772
U428801099-B075013443,3.997802
U626775289-B558712347,4.663332
U008995761-B026868288,4.392665
U167215368-B834549303,4.541876
U859799538-B079793301,4.095739
U059599758-B204409321,4.299898
U539589611-B631140737,3.876086
U247719187-B860623164,4.233547
U508451132-B713840399,4.031897
U805843805-B743931425,4.757105
U817449107-B243033648,3.788661
U521321745-B328901876,4.199525
U753766874-B754319929,3.607429
U477705680-B697811558,4.120148
U513327375-B357660228,4.465064
U835271036-B750022701,4.591775
U190682691-B219418749,4.518545
U539457271-B018760380,3.984225
U243473509-B144794905,4.644152
U915732461-B328755140,3.935437
U605405079-B847779937,3.818925
U338331961-B318774206,3.758353
U560377416-B637700694,3.559063
U281644669-B370294062,4.096622
U226683978-B504149723,4.565966
U747250804-B581725485,3.715849
U672027196-B462933443,4.013108
U178756151-B628648860,4.824172
U503078829-B903536206,4.602114
U345051009-B014272430,4.011845
U875357691-B175931626,4.279668
U389117129-B078147302,4.085239
U564353901-B085319167,4.028392
U924381182-B262758295,5.032071
U161859662-B715547537,4.007097
U040114250-B894639083,3.982645
U491332036-B375893783,4.108452
U250533963-B649212918,4.565439
U048715885-B984681553,4.361891
U119556648-B429666111,4.530291
U668513634-B207768842,3.028567
U582866360-B943073719,4.872474
U141495445-B602583958,4.605998
U903266649-B247667653,4.616393
U490316407-B207946851,4.137596
U116058437-B292776372,3.530475
U742188672-B359652351,4.098681
U154837451-B338549703,4.813436
U439775478-B301324740,4.482865
U726390462-B435077703,4.786295
U709070294-B658945168,4.122237
U069410247-B758591916,3.823454
U632305925-B841006042,4.346235
U527559657-B821148111,3.822302
U350770245-B736531675,4.415362
U160580437-B349412607,3.376999
U810260226-B160906819,3.735198
U528029800-B467127208,3.907324
U612374918-B693147804,3.907228
U775657514-B911341442,5.066645
U174303477-B165163219,4.590193
U295984332-B231600997,3.699803
U198036144-B086019450,4.122141
U232338387-B972871707,4.217200
U906522051-B164471027,3.978451
U729312884-B489338527,4.054465
U578402742-B220129234,4.241429
U651194157-B167039405,3.665735
U390540949-B295952669,3.969941
U424653130-B968505170,4.340381
U291614711-B259842452,4.008094
U862708804-B819185159,3.880408
U420764200-B052746080,4.436354
U328444184-B366395094,4.474706
U819509186-B840794795,4.712525
U444371799-B758767140,4.086208
U184113971-B051509761,3.181584
U656895430-B684787905,4.459113
U971814124-B298228042,4.563089
U383261204-B768281811,3.233329
U594684025-B181514867,3.478109
U230390058-B268170220,4.065896
U077712802-B853533570,4.389957
U610773584-B407034874,4.049090
U817432459-B865837090,4.708920
U419101305-B293199479,4.180306
U990800949-B431471839,3.561069
U184113971-B390656514,3.807408
U629045707-B226927994,4.455543
U591964131-B935389077,4.252462
U113923133-B015809772,4.322264
U202036729-B505944674,3.915187
U677666931-B443972989,3.667814
U548636945-B676941019,5.075140
U596137161-B353012379,3.475387
U386991727-B069649007,4.062918
U822935519-B887868259,3.625080
U445632458-B455077635,3.605087
U988673841-B953844406,4.170225
U745059466-B916554035,4.705192
U837476314-B851512818,4.087856
U336258085-B123837419,3.668881
U336565266-B090568257,4.295951
U995085618-B235538138,4.407054
U096066454-B948025085,3.523480
U932819471-B964496689,3.970340
U356092087-B347942854,4.521554
U549504058-B984290731,3.920267
U837004684-B094051812,4.222255
U603026261-B357289814,4.448878
U294843231-B001658779,4.169976
U226887772-B123663087,3.779701
U685709386-B371494951,4.918157
U651258944-B255358901,3.665504
U658766626-B533195656,4.656918
U949605637-B474667600,3.698627
U357497553-B510504824,4.279137
U070100676-B004597879,3.816926
U231412109-B665127045,4.105817
U515099239-B878978403,3.944312
U695264649-B609983170,4.497767
U197238685-B395906181,3.621666
U840042987-B937948675,4.368292
U864495112-B105997904,4.255926
U514933058-B744163978,4.210842
U674664964-B141515113,4.210132
U568817812-B112749505,4.609676
U174303477-B805741605,4.616767
U601176056-B929323756,4.249301
U215971983-B558877428,3.647406
U021809021-B015224368,3.961717
U244184644-B885024933,4.217957
U608975794-B014679215,3.600382
U303473418-B090550519,4.230447
U328288981-B019641195,4.060054
U681138891-B751434734,4.163526
U535837932-B297539232,4.745063
U670768440-B218396656,4.357093
U139216667-B744499494,3.789013
U270202759-B495528519,3.843039
U344392657-B339085262,3.670629
U579937534-B221160139,4.196777
U244184644-B276205871,4.688855
U732604539-B984485840,4.056442
U133103621-B121753208,4.467426
U779903663-B924161886,4.461947
U480524703-B103207680,3.927310
U158526481-B157566392,3.597368
U060345475-B837520340,4.549963
U709070294-B404641838,4.043141
U430337253-B179074575,3.694408
U152474094-B296979676,3.618704
U027883769-B704068649,4.902834
U710233272-B592374971,4.396353
U121970652-B756363229,4.843668
U444225417-B848259571,4.299561
U058381151-B164221635,3.875502
U598094606-B576049430,4.294623
U666195951-B751129442,4.345140
U589203536-B791990497,3.659263
U219696571-B942711450,4.795966
U486450170-B041129461,3.270319
U712004031-B898186090,4.408295
U046541437-B738026124,4.692799
U091613043-B098847495,4.433350
U567772588-B396604110,4.481014
U156716338-B069460047,4.317401
U155507020-B275723867,4.785093
U467859914-B355447697,3.681840
U427365002-B554930321,4.393918
U202163659-B320790516,4.590789
U078088365-B813870738,4.575031
U119345427-B503708002,4.678806
U637174585-B048851432,4.805042
U374703194-B879391085,5.022798
U845660484-B685990017,3.677962
U992606225-B890943118,3.423825
U568828947-B351907734,3.691819
U360004587-B356990602,4.065134
U155603203-B703639634,4.271050
U713171323-B113265503,4.575865
U653930862-B670592341,3.886958
U772440179-B434140168,4.527410
U602238349-B253792843,4.092070
U042478955-B876387043,4.508189
U223864112-B670987051,4.191256
U087323963-B612136180,3.753747
U901482059-B548586930,4.283461
U887934885-B759193253,4.415398
U438396950-B851253855,4.391365
U838990254-B332634011,3.541860
U473509451-B901861217,4.396502
U738030891-B406047417,3.740379
U612229844-B486906360,4.672408
U995473804-B093556788,3.946232
U291739168-B930921159,4.000365
U382167219-B441057923,4.238506
U957966481-B479494258,3.885982
U084193021-B334159744,4.123931
U723820442-B814744239,4.753603
U578753906-B951045590,3.207533
U818800044-B675593020,4.432134
U621404390-B948243824,3.583800
U125579109-B744499494,3.788427
U024061723-B085319167,3.731974
U180675883-B831431251,3.137209
U167141275-B060194163,4.251775
U309080688-B466788788,4.092906
U092891519-B660702032,4.993135
U657894673-B703120321,3.986893
U536164450-B178024648,4.841264
U907421521-B690209047,4.626278
U497010005-B446430468,4.225102
U409725361-B663602015,4.612126
U860025846-B548147795,4.330461
U654784314-B810402450,4.563978
U498761972-B295641487,3.601485
U162437710-B558904147,4.877112
U661241710-B273479350,3.621299
U805468947-B089473026,4.354557
U674664964-B149430704,4.468447
U717963026-B891259431,4.378745
U202198391-B679383266,4.036712
U762415227-B237212433,4.070263
U796472439-B494024111,3.583801
U941214622-B806619105,4.148853
U037467476-B111665441,4.421347
U543440233-B669463593,4.159776
U220401668-B132437825,4.130913
U002415871-B703840512,4.050883
U042908142-B852300231,4.151859
U074821229-B159628303,3.700539
U309527443-B967043938,4.572637
U132817944-B537072641,4.861376
U988915386-B385112385,4.273493
U962650055-B106709636,4.686114
U968955996-B057013371,3.997670
U150111922-B000899357,4.786627
U719088971-B183312366,4.569154
U965521125-B046748064,3.926903
U232948793-B725824541,3.667525
U311898871-B177044435,3.727730
U796842991-B656487178,3.973062
U301135380-B056277615,4.451595
U025052787-B650307674,3.720039
U704225358-B169491731,3.892650
U949021724-B050689214,4.871687
U705391980-B479344598,4.382455
U372094936-B577337560,3.424104
U858599627-B831235677,4.606209
U216873140-B112630165,4.229456
U935388283-B221322401,4.152683
U029860646-B246910077,4.701663
U082544265-B531659390,3.891587
U868850617-B968602817,4.379410
U098011458-B127017404,4.356101
U989271420-B027437002,4.334778
U615273923-B347942854,4.655980
U425111734-B437545080,3.939226
U602941621-B693147804,4.995149
U307497225-B200597203,3.836697
U503383630-B750862442,3.512766
U615479687-B948448634,5.135384
U753766874-B192762303,3.934547
U155478086-B579517966,4.558668
U683153842-B602856854,3.664526
U813680267-B707032845,4.925467
U898846188-B297520806,4.427483
U976870354-B771076588,4.225265
U179531035-B354693819,3.817713
U426354352-B675593020,4.003258
U541534765-B979988565,4.551810
U264298705-B750095448,4.611505
U392508254-B684937035,3.477465
U811264919-B278086314,4.597485
U177231128-B324590203,4.445225
U359005354-B751275607,4.898584
U053729827-B890467046,4.762471
U954335454-B241255941,4.340864
U046896393-B512890813,4.762363
U428075868-B585275136,3.589587
U472211296-B489771695,4.539476
U257566265-B338673014,4.575799
U114229267-B208837843,4.741876
U417366385-B562810449,3.662832
U943420980-B030623475,3.927383
U414055342-B815381039,4.201349
U014453725-B830605586,5.226129
U300108414-B398609801,4.798842
U772847130-B045475989,4.589722
U938704125-B920588158,4.366010
U879389659-B480884216,4.646539
U699913592-B695727457,4.084490
U923794458-B788062569,4.135419
U873327008-B710369393,3.928867
U601168644-B049944865,4.274284
U822437005-B400053401,3.550603
U912088374-B799743030,4.237351
U492615409-B672591850,4.625730
U897370988-B557041780,4.777484
U880879644-B147372298,4.168343
U825692554-B411945156,3.959481
U514933058-B389591352,4.309353
U955443651-B427916545,4.196723
U605109735-B394519955,4.435135
U422145413-B439370457,4.745759
U691312457-B192672499,4.049016
U874315333-B380789084,4.854866
U603624477-B558113221,4.625973
U744460649-B287238339,4.579914
U521321745-B251821142,4.696243
U837462510-B968505170,4.578997
U075854684-B929589879,4.522959
U786054904-B877263389,4.650202
U155603203-B638737596,4.331460
U199619830-B174310861,3.409600
U293542825-B144022987,4.278245
U053510098-B866489059,4.583273
U608184607-B563799972,4.086541
U413418258-B027967055,4.213519
U762864641-B997927298,3.605005
U486717030-B904750677,4.513370
U276095624-B776590333,4.543341
U765330895-B314710875,3.589129
U670485890-B275499280,3.567716
U780238719-B929253231,4.482130
U428075868-B415782192,3.782701
U115079340-B488932111,4.196623
U037013196-B493835730,3.690463
U891694595-B025517203,3.981044
U299983388-B998802570,3.978617
U247952704-B495560411,4.393634
U142132819-B990606086,4.581200
U272103691-B290906851,3.963858
U023771734-B256639035,4.032282
U152228667-B777442448,3.875403
U565095142-B707105739,4.106525
U964806145-B584967426,4.196997
U251330533-B389192359,3.793640
U835518478-B877379321,3.786789
U044793575-B661577577,4.111686
U452388685-B221725409,3.441210
U101471414-B520983563,4.066241
U771332301-B202003700,3.768962
U227271312-B388753104,4.677925
U452488145-B904481212,4.121095
U336704415-B286083091,4.193361
U276462499-B048588255,4.657625
U476864340-B969062395,3.749757
U870369062-B293485605,4.716119
U819354654-B418249398,3.875087
U607429619-B772095856,4.302808
U898955221-B678667661,4.338268
U960676215-B576930168,3.812682
U495811713-B364654166,3.890213
U209179063-B516328069,4.283339
U878493679-B116576973,4.262756
U293129055-B503950129,4.040980
U767835064-B661147964,3.624441
U121621184-B724772763,3.705261
U561882277-B945757350,4.053976
U593643124-B041061604,3.066672
U495166401-B919983980,4.035190
U429646983-B442596977,4.674581
U315903183-B693439177,4.166756
U878180124-B040371598,4.056327
U029727986-B370481217,4.323773
U502974459-B886290299,3.989574
U833761593-B444169620,4.343147
U308414373-B789313654,3.535315
U715336479-B645210355,3.637164
U733032218-B245375144,4.887116
U525835152-B307195021,3.917353
U521321745-B977186086,4.538196
U797409824-B272019783,4.236080
U768380331-B823917927,4.806486
U786159440-B636137428,4.127601
U510800444-B786404959,3.982966
U305260405-B340943647,4.109269
U570281488-B363372150,4.471744
U062031597-B622759595,3.684459
U588476535-B654351483,4.555280
U514922427-B101804793,4.800512
U303805492-B213569190,3.976539
U567038853-B921839741,4.464843
U268076104-B083987361,4.810986
U625214593-B783506571,4.288923
U414868336-B894540572,4.501235
U130603391-B353342115,3.781125
U496126377-B620317816,4.834789
U849944312-B732358057,4.193012
U560185347-B975461604,3.973451
U650445418-B231894193,3.843192
U761293458-B336526390,3.373425
U307868324-B801854121,3.807466
U475797377-B216111142,4.841710
U328145580-B862660881,4.213128
U700910509-B502045324,3.538509
U064264812-B375896327,4.711047
U487909994-B552821764,4.353773
U257080901-B080238944,4.323332
U545584288-B960084431,4.781986
U273168865-B695081632,4.018828
U122999552-B135874852,3.893271
U882488408-B886290299,3.962848
U179074460-B776315424,4.292537
U131768106-B920079172,3.605865
U611256015-B789493557,4.658440
U167094065-B634488840,4.345244
U422222481-B018951141,4.154596
U986513818-B725852177,4.542095
U174092383-B333872075,3.665666
U270234124-B928762264,4.655080
U681178341-B801854121,3.821370
U484361154-B360226187,4.152005
U810260226-B234749407,3.728099
U526707038-B295599849,4.496633
U029002504-B789252042,4.401275
U954425159-B481699397,4.672356
U263277909-B912682083,4.804197
U121633214-B512084587,3.898863
U609092481-B622099405,3.566487
U145808372-B442451594,4.334128
U145381266-B996789440,4.469255
U683315333-B484055626,4.397120
U791943786-B130907543,4.111806
U342162014-B370481217,4.088239
U618178643-B055518880,3.808152
U124012004-B937757361,4.539702
U292968145-B347392493,3.620259
U756587670-B793362629,4.276621
U686469168-B178134374,4.306775
U806612254-B205767537,4.476876
U429646983-B942348904,4.571644
U394090761-B878201826,4.253615
U296914660-B475914085,4.755173
U281167708-B289630394,4.007535
U493354152-B260827832,3.910336
U668513634-B079262214,3.156711
U329083463-B604241441,3.564219
U518690668-B877487502,4.274578
U276196368-B938275413,4.143156
U143668336-B139849285,4.040046
U087323963-B058499932,3.525274
U278743390-B220660589,4.798550
U139338473-B968602817,4.481316
U842774555-B474750209,4.662422
U496439959-B768478225,4.014267
U403128188-B238102502,3.966227
U879844638-B735140299,3.703353
U226383589-B660051816,4.108366
U736490668-B908706220,3.604069
U098034037-B860607504,4.274989
U601197042-B115079449,4.634534
U716874681-B261979897,4.512269
U411272569-B783778890,4.650910
U181370202-B262576879,4.130591
U099426076-B300874403,4.642651
U686421609-B700003347,3.857207
U757996046-B656489490,3.757642
U995171384-B066998654,3.338009
U142891720-B998189942,4.350830
U129639721-B729472246,3.835431
U869401302-B651129371,4.343157
U388493627-B079719086,4.404364
U598326555-B320312482,4.086066
U855174971-B842020673,4.358379
U913782663-B121751783,3.787505
U475040051-B105997904,4.384138
U353611241-B638677887,4.051762
U890926301-B883223343,3.111891
U119040551-B940008911,4.902131
U616373859-B384731499,4.184486
U358402451-B921368160,3.860843
U832527535-B022564636,4.621977
U924589624-B830492554,4.242052
U374135036-B750413189,4.228020
U059599758-B454163539,4.091534
U115804421-B015415956,4.158818
U735032199-B697811558,4.273854
U150741653-B360013391,4.514339
U424653130-B298235285,4.283246
U276790187-B428661191,4.141171
U787845750-B811509335,4.834327
U002161760-B579941545,4.348339
U706576096-B526369873,4.576476
U592317442-B754196326,3.964393
U892152382-B896669776,4.729601
U659041129-B642940827,4.740673
U625280886-B777087718,4.182270
U967423985-B695561140,4.780431
U270009458-B576930168,4.535539
U806612254-B723623478,4.164051
U347590179-B838163602,3.962480
U907738307-B765899500,4.068704
U846981950-B143926214,4.385239
U908303634-B819363175,4.044549
U879025639-B808177819,4.486981
U927681880-B567875130,3.909611
U483370392-B974512932,4.448916
U834163830-B043337426,4.889183
U635583657-B890454100,4.128542
U593643124-B099310364,3.366327
U510077627-B775239881,4.535787
U746124032-B724721975,3.462637
U935806480-B769325618,3.659109
U310635648-B160915564,4.358215
U560289296-B154871288,4.676486
U036252968-B956491458,3.994491
U924480936-B085826639,4.117394
U756812036-B642870678,4.205040
U806612254-B521306359,4.060965
U178835479-B026077621,3.759779
U427069326-B864956219,4.321358
U883300389-B736462979,4.481709
U628563039-B762999209,4.556105
U164604623-B895892636,4.840221
U521881520-B349007072,3.846522
U956376368-B339642302,3.961973
U966920751-B911230231,4.211470
U330154353-B141891840,4.241535
U309660647-B703464312,4.337331
U759831129-B488642262,4.012781
U181965089-B940713281,4.613849
U985379327-B635691571,3.674785
U650129039-B688767136,4.362979
U262043131-B023742370,3.931020
U345673324-B237517712,3.650984
U598326555-B994053518,3.671422
U680892325-B133859304,3.147856
U107313499-B519637221,2.688564
U081716210-B207617943,4.771058
U058109784-B315048908,4.912703
U432474297-B604598066,4.563814
U233847318-B993409526,4.822610
U559529225-B884167550,3.878754
U354307731-B203566080,3.829892
U673388670-B101161978,4.196840
U588476535-B345558197,4.392835
U995171384-B503669670,3.675877
U269650637-B832559315,4.145325
U164468765-B900697781,4.462661
U936176372-B318774206,4.626521
U218668514-B612137539,4.323328
U945133763-B404356852,4.568792
U744689406-B761779288,4.501865
U663166929-B216072851,4.633246
U036847065-B464276328,4.488711
U409000562-B801920707,4.956183
U069410247-B948376063,3.611780
U804061723-B637349636,4.913180
U269473068-B139115360,4.824491
U842710122-B379800254,3.407998
U610837829-B537072641,4.551494
U027569297-B693147804,4.609521
U671399820-B685941808,4.149554
U878334137-B911859922,3.568201
U971354541-B113737187,4.103102
U329083463-B592181534,4.153250
U236639798-B843787857,4.624378
U300932817-B974565456,3.652668
U309080688-B051927354,4.335798
U676869588-B396517370,3.596195
U003186553-B375978035,4.418851
U027485625-B160906819,4.319976
U521725794-B749837419,4.361939
U112558540-B301146473,3.179704
U548037297-B134497863,4.615145
U455056165-B623010437,4.475742
U476864340-B596702158,3.498110
U936261747-B942424596,4.635614
U962922159-B380068206,3.992676
U760494316-B406355086,4.665337
U768861320-B880058261,3.865592
U428900914-B118997828,4.275458
U524739216-B848923016,3.603400
U366801257-B844339891,3.926840
U185977268-B050008296,4.464624
U113260123-B637586807,4.055124
U658690296-B113959401,4.656472
U848222339-B514250345,4.828871
U648830973-B081630747,3.961593
U508319350-B814343801,4.302574
U094737036-B259842452,4.129570
U115911043-B801126249,4.063864
U991374650-B672447946,4.810558
U845769846-B449860865,3.260220
U244184644-B948254113,4.610267
U001130717-B858705467,4.168367
U455088740-B078100528,4.811060
U873019797-B522268020,4.818075
U367529806-B468275744,4.596274
U328729894-B564191334,4.561845
U009253001-B473627468,2.267251
U058341219-B020488973,4.676015
U663073374-B842997517,4.197108
U883530474-B074536162,4.493925
U527368113-B896460836,3.708485
U410310437-B385867489,3.788167
U139338473-B110417533,4.233306
U767711669-B729472246,4.487465
U543477929-B749055187,4.764722
U024611326-B101430422,3.818272
U329083463-B962305331,4.052989
U980519750-B161831288,3.851232
U417265555-B253223014,4.429856
U259275309-B334900250,3.791001
U383736414-B927727857,4.145130
U100117235-B612287607,3.516454
U150753254-B816786696,4.425101
U142987444-B376451204,3.470363
U776748997-B113959401,4.085508
U220915159-B024004693,4.002384
U844781360-B558203555,4.628337
U655811537-B192383390,4.371808
U097471281-B880239182,4.458123
U598766824-B514250345,4.865140
U735406765-B578866602,4.668111
U513612580-B879963538,3.982692
U410789203-B479889813,4.176262
U539483099-B991597595,4.032281
U428839870-B299715654,4.675260
U026864147-B837260240,4.503268
U784647208-B879816183,4.584864
U712539892-B291484168,4.721317
U558879570-B088290581,4.235196
U533772609-B543238902,4.363824
U876134541-B338664987,4.180874
U744727038-B418795597,3.921698
U698563643-B743558198,4.298444
U877175612-B807146022,3.561637
U030795543-B890495106,4.330191
U885363070-B951367641,4.109680
U399644879-B692769362,3.897197
U036171551-B616792226,3.626901
U565733319-B829477919,4.291765
U504995234-B349710419,4.916400
U008000551-B483929932,4.247816
U117984944-B074351097,4.258523
U735951857-B605326263,4.143858
U374182769-B225641458,4.177566
U368612904-B648017774,4.204035
U743015451-B241662547,4.324639
U707040648-B247667909,4.503428
U859764782-B633041889,4.500618
U715336479-B335297465,3.303417
U972070593-B691459016,4.387849
U712300267-B540427838,4.543340
U925520356-B142776117,4.096309
U532045446-B505047568,3.705342
U677558920-B139079017,4.307495
U738225174-B325590987,3.756437
U068790511-B190743239,4.616442
U476722856-B598297482,4.817004
U563415116-B151720213,4.307203
U878334137-B362905497,3.854079
U868183709-B442076450,4.777397
U881360212-B601261698,3.703038
U521321745-B067430088,4.739314
U712096760-B774905115,3.944747
U611391043-B242010884,4.209276
U646994770-B212936617,4.165601
U763802552-B475469438,4.100790
U764542970-B743234849,3.836770
U884233989-B460373093,4.123386
U011666025-B695561140,4.086949
U311760959-B759524240,4.313144
U181905365-B243713952,4.652410
U131912085-B057487835,4.970799
U978989079-B699376755,4.392553
U653151484-B227841347,4.526571
U218422002-B472080043,4.861288
U202036729-B743446789,3.925364
U781401955-B108337063,4.115963
U325213087-B069675877,4.906734
U336258085-B218396656,4.186693
U877001820-B831022866,4.471429
U204937880-B756521669,4.273152
U086462178-B811089839,4.505227
U503078829-B233917958,4.105667
U648224412-B560590169,4.342547
U150187641-B370481217,3.887634
U010460576-B797957941,3.184535
U950261824-B056473228,3.904967
U650345650-B170060994,3.797934
U683887306-B277417982,4.516291
U533068233-B992669541,4.495084
U323156659-B530980510,5.192215
U655290092-B233917958,3.630241
U445874930-B024787407,3.846649
U856562500-B971399685,4.496209
U872824486-B807597567,4.277819
U573508463-B547578621,4.372134
U204330473-B815567575,3.668821
U382696244-B742686737,4.119981
U600748705-B103027634,4.651372
U953228443-B277580973,4.762489
U963679193-B353705877,4.109847
U663798958-B527546369,4.733794
U885363070-B677594806,4.466967
U838990254-B679683395,3.597937
U035233395-B799793913,4.439207
U738630756-B622063074,4.741936
U985118747-B349613564,3.656391
U489177372-B535377579,3.863055
U874301891-B050008296,4.646249
U988554362-B681897826,4.062438
U121603122-B697811558,3.992973
U745202785-B243417380,4.330088
U988862016-B916441160,4.018090
U839748649-B283448190,3.822782
U090954427-B195453230,4.433808
U225664903-B265768811,4.074566
U229592871-B112768933,3.671291
U805468947-B645084933,3.785835
U469319613-B337134501,3.727491
U829906784-B292260539,4.723547
U313397086-B338567154,5.176562
U993647113-B982876152,4.282025
U174722697-B524857364,3.877877
U893840122-B580858834,4.746337
U246832891-B706533388,4.558582
U168095467-B564375275,4.730512
U410986183-B588263552,3.244516
U394923980-B851080285,4.471173
U558349270-B730064253,3.650606
U787959000-B666192504,3.525634
U739634621-B125974168,3.301322
U692746837-B350507671,3.868471
U332712476-B508087310,3.624121
U904869822-B495637109,3.254642
U310086257-B774810111,3.776430
U832820570-B012357574,4.196605
U858061187-B772131192,5.093644
U420961343-B353970299,3.850918
U860645598-B562883323,4.407774
U939522653-B587874059,4.366205
U763529032-B108812797,4.240669
U108652812-B179018309,4.445941
U397265285-B131971448,4.483747
U325766561-B720940118,4.459216
U961462018-B248511374,3.859081
U310943925-B471178806,4.857536
U254917738-B970520329,4.534372
U816713106-B738597828,3.800749
U424402277-B656608422,4.733434
U874508275-B937225038,4.302866
U699913592-B693309636,3.836383
U455945220-B432424951,4.849336
U107313499-B766390135,4.016302
U984131761-B206652514,4.729221
U821790503-B176104452,4.372022
U286421063-B087534916,3.990524
U114229267-B130907543,4.319497
U428333131-B465984128,3.720508
U610773584-B751438024,4.388524
U983131450-B090879957,3.690842
U042691744-B019616676,4.708014
U778349577-B798077497,3.758055
U245654905-B095577284,4.041435
U571348925-B813024785,4.437450
U675647519-B819889707,3.970675
U813000871-B144873390,4.857153
U359146305-B263307151,4.473583
U991776431-B690513401,4.682377
U894940051-B718786990,3.711804
U490257225-B669194210,4.096719
U662945283-B115939783,4.184276
U039362830-B590285951,5.061612
U458800412-B652822488,4.630226
U418038803-B406041538,4.491061
U935941122-B676108267,4.563503
U781553186-B659900202,4.059656
U539847086-B264776744,4.215307
U211496768-B299920678,4.356441
U360004587-B645632790,4.345581
U393652874-B433838905,3.964567
U278208866-B980254518,4.799253
U827714932-B086892219,3.843390
U002906601-B086327701,4.226981
U823678731-B829992733,4.816057
U922239399-B037547376,4.374851
U527435141-B537470519,3.931322
U593643124-B798077497,3.618876
U808060833-B086238412,4.192672
U108652812-B325323411,3.904796
U705522151-B906117234,4.410545
U257288615-B601320805,4.340915
U276361664-B873920654,4.848010
U213406251-B646370440,4.521733
U523793063-B500497749,4.150734
U153275062-B768648195,3.789475
U767456921-B080047168,4.184486
U890926301-B593396707,3.919034
U682901979-B904145326,3.775213
U250223786-B750072046,3.658390
U266212200-B345534666,4.375878
U646165100-B878173412,4.440668
U287084720-B125628168,4.602894
U866002658-B517788283,3.734973
U172697504-B378969050,4.225673
U330199521-B356618398,4.522495
U394446621-B462475781,4.082227
U017126480-B614211821,4.686490
U902017667-B496771702,2.862711
U589141527-B307727918,4.174455
U470357449-B623120546,4.655114
U840042987-B196564289,4.047529
U893463005-B245476050,4.573034
U220459902-B431396808,3.250338
U110748983-B352410386,3.589566
U283221015-B038602618,3.641382
U928186492-B924737769,3.859782
U996182967-B452106960,4.213013
U610987281-B664829897,4.656016
U439579749-B063917370,4.373018
U759372569-B297390431,4.556495
U212916447-B347012326,4.362608
U168353213-B451581779,4.363429
U589200263-B726416003,3.815144
U174860845-B436168299,4.765754
U625214593-B859846537,4.114959
U101471414-B341271480,3.812913
U008965989-B053049179,3.879850
U022436482-B008717781,4.303747
U047413922-B958399597,4.513047
U609092481-B589536619,4.279141
U209691044-B895332179,3.432309
U472936196-B319239428,3.815716
U792021953-B146597066,4.438193
U260534502-B148505805,3.890709
U218120254-B061024457,4.057501
U595735128-B301987652,4.483675
U182199172-B992031875,4.490246
U220311532-B342942323,4.833449
U817118995-B638378098,4.598536
U015985915-B330704667,3.926356
U662881570-B381397500,4.464140
U033196844-B870281358,3.444991
U307881646-B534194803,3.768983
U827961606-B415860628,3.923379
U329083463-B475937225,3.847106
U742943444-B020296732,4.889712
U894556869-B845461776,4.317602
U121186215-B169274043,4.049799
U931514658-B303495475,4.425120
U939448068-B674236195,4.919698
U371377616-B497975714,3.798820
